id,kode_sumber,entitas_parent,entitas_child,kategori,tahun,periode,nilai,created_at
2166,s20102ptadhkmp2023,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2023,Triwulan I,40622.29,2026-07-09 11:56:13.319
2167,s20102ptadhkmp2023,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2023,Triwulan II,39261.47,2026-07-09 11:56:13.319
2168,s20102ptadhkmp2023,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2023,Triwulan III,50418.82,2026-07-09 11:56:13.319
2169,s20102ptadhkmp2023,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2023,Triwulan IV,51847.95,2026-07-09 11:56:13.319
2170,s20102ptadhkmp2023,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2023,Tahunan,182150.52,2026-07-09 11:56:13.319
2171,s20102ptadhkmp2023,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2023,Triwulan I,18830.04,2026-07-09 11:56:13.319
2172,s20102ptadhkmp2023,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2023,Triwulan II,22982.75,2026-07-09 11:56:13.319
2173,s20102ptadhkmp2023,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2023,Triwulan III,23226.71,2026-07-09 11:56:13.319
2174,s20102ptadhkmp2023,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2023,Triwulan IV,23989.14,2026-07-09 11:56:13.319
2175,s20102ptadhkmp2023,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2023,Tahunan,89028.64,2026-07-09 11:56:13.319
2176,s20102ptadhkmp2023,Perubahan Inventori,,nan,2023,Triwulan I,62675.38,2026-07-09 11:56:13.319
2177,s20102ptadhkmp2023,Perubahan Inventori,,nan,2023,Triwulan II,59316.93,2026-07-09 11:56:13.319
2178,s20102ptadhkmp2023,Perubahan Inventori,,nan,2023,Triwulan III,22361.27,2026-07-09 11:56:13.319
2179,s20102ptadhkmp2023,Perubahan Inventori,,nan,2023,Triwulan IV,-16681.21,2026-07-09 11:56:13.319
2180,s20102ptadhkmp2023,Perubahan Inventori,,nan,2023,Tahunan,127672.38,2026-07-09 11:56:13.319
2181,s20102ptadhkmp2023,Ekspor Barang dan Jasa,,nan,2023,Triwulan I,719564.9,2026-07-09 11:56:13.319
2182,s20102ptadhkmp2023,Ekspor Barang dan Jasa,,nan,2023,Triwulan II,683059.28,2026-07-09 11:56:13.319
2183,s20102ptadhkmp2023,Ekspor Barang dan Jasa,,nan,2023,Triwulan III,731127.18,2026-07-09 11:56:13.319
2184,s20102ptadhkmp2023,Ekspor Barang dan Jasa,,nan,2023,Triwulan IV,773521.55,2026-07-09 11:56:13.319
2185,s20102ptadhkmp2023,Ekspor Barang dan Jasa,,nan,2023,Tahunan,2907272.91,2026-07-09 11:56:13.319
2186,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang,nan,2023,Triwulan I,664491.76,2026-07-09 11:56:13.319
2187,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang,nan,2023,Triwulan II,625077.53,2026-07-09 11:56:13.319
2188,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang,nan,2023,Triwulan III,663724.84,2026-07-09 11:56:13.319
2189,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang,nan,2023,Triwulan IV,710384.86,2026-07-09 11:56:13.319
2190,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang,nan,2023,Tahunan,2663678.99,2026-07-09 11:56:13.319
2191,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang Non-migas,nan,2023,Triwulan I,607351.91,2026-07-09 11:56:13.319
2192,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang Non-migas,nan,2023,Triwulan II,568846.53,2026-07-09 11:56:13.319
2193,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang Non-migas,nan,2023,Triwulan III,607486.18,2026-07-09 11:56:13.319
2194,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang Non-migas,nan,2023,Triwulan IV,650953.97,2026-07-09 11:56:13.319
2195,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang Non-migas,nan,2023,Tahunan,2434638.59,2026-07-09 11:56:13.319
2196,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang migas,nan,2023,Triwulan I,57139.85,2026-07-09 11:56:13.319
2197,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang migas,nan,2023,Triwulan II,56231.01,2026-07-09 11:56:13.319
2198,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang migas,nan,2023,Triwulan III,56238.65,2026-07-09 11:56:13.319
2199,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang migas,nan,2023,Triwulan IV,59430.89,2026-07-09 11:56:13.319
2200,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Barang migas,nan,2023,Tahunan,229040.4,2026-07-09 11:56:13.319
2201,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Jasa,nan,2023,Triwulan I,55073.14,2026-07-09 11:56:13.319
2202,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Jasa,nan,2023,Triwulan II,57981.75,2026-07-09 11:56:13.319
2203,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Jasa,nan,2023,Triwulan III,67402.35,2026-07-09 11:56:13.319
2204,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Jasa,nan,2023,Triwulan IV,63136.69,2026-07-09 11:56:13.319
2205,s20102ptadhkmp2023,Ekspor Barang dan Jasa,Jasa,nan,2023,Tahunan,243593.92,2026-07-09 11:56:13.319
2206,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,,nan,2023,Triwulan I,588944.81,2026-07-09 11:56:13.319
2207,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,,nan,2023,Triwulan II,570744.93,2026-07-09 11:56:13.319
2208,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,,nan,2023,Triwulan III,601074.05,2026-07-09 11:56:13.319
2209,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,,nan,2023,Triwulan IV,629918.69,2026-07-09 11:56:13.319
2210,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,,nan,2023,Tahunan,2390682.49,2026-07-09 11:56:13.319
2211,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang,nan,2023,Triwulan I,512217.72,2026-07-09 11:56:13.319
2212,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang,nan,2023,Triwulan II,491378.31,2026-07-09 11:56:13.319
2213,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang,nan,2023,Triwulan III,518823.81,2026-07-09 11:56:13.319
2214,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang,nan,2023,Triwulan IV,546807.05,2026-07-09 11:56:13.319
2215,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang,nan,2023,Tahunan,2069226.88,2026-07-09 11:56:13.319
2216,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2023,Triwulan I,437295.57,2026-07-09 11:56:13.319
2217,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2023,Triwulan II,415087.9,2026-07-09 11:56:13.319
2218,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2023,Triwulan III,434556.91,2026-07-09 11:56:13.319
2219,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2023,Triwulan IV,454592.4,2026-07-09 11:56:13.319
2220,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2023,Tahunan,1741532.79,2026-07-09 11:56:13.319
2221,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2023,Triwulan I,74922.15,2026-07-09 11:56:13.319
2222,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2023,Triwulan II,76290.41,2026-07-09 11:56:13.319
2223,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2023,Triwulan III,84266.9,2026-07-09 11:56:13.319
2224,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2023,Triwulan IV,92214.64,2026-07-09 11:56:13.319
2225,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2023,Tahunan,327694.1,2026-07-09 11:56:13.319
2226,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Jasa,nan,2023,Triwulan I,76727.09,2026-07-09 11:56:13.319
2227,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Jasa,nan,2023,Triwulan II,79366.63,2026-07-09 11:56:13.319
2228,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Jasa,nan,2023,Triwulan III,82250.24,2026-07-09 11:56:13.319
2229,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Jasa,nan,2023,Triwulan IV,83111.64,2026-07-09 11:56:13.319
2230,s20102ptadhkmp2023,Dikurangi Impor Barang dan Jasa,Jasa,nan,2023,Tahunan,321455.61,2026-07-09 11:56:13.319
2231,s20102ptadhkmp2023,Diskrepansi Statistik,,nan,2023,Triwulan I,68380.91,2026-07-09 11:56:13.319
2232,s20102ptadhkmp2023,Diskrepansi Statistik,,nan,2023,Triwulan II,98304.08,2026-07-09 11:56:13.319
2233,s20102ptadhkmp2023,Diskrepansi Statistik,,nan,2023,Triwulan III,113652.88,2026-07-09 11:56:13.319
2234,s20102ptadhkmp2023,Diskrepansi Statistik,,nan,2023,Triwulan IV,13688.52,2026-07-09 11:56:13.319
2235,s20102ptadhkmp2023,Diskrepansi Statistik,,nan,2023,Tahunan,294026.39,2026-07-09 11:56:13.319
2236,s20102ptadhkmp2023,PRODUK DOMESTIK BRUTO,,nan,2023,Triwulan I,2961558.7,2026-07-09 11:56:13.319
2237,s20102ptadhkmp2023,PRODUK DOMESTIK BRUTO,,nan,2023,Triwulan II,3075776.4,2026-07-09 11:56:13.319
2238,s20102ptadhkmp2023,PRODUK DOMESTIK BRUTO,,nan,2023,Triwulan III,3124962.6,2026-07-09 11:56:13.319
2239,s20102ptadhkmp2023,PRODUK DOMESTIK BRUTO,,nan,2023,Triwulan IV,3139154.9,2026-07-09 11:56:13.319
2240,s20102ptadhkmp2023,PRODUK DOMESTIK BRUTO,,nan,2023,Tahunan,12301452.6,2026-07-09 11:56:13.319
2241,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,,nan,2024,Triwulan I,1660005.12,2026-07-09 11:56:13.319
2242,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,,nan,2024,Triwulan II,1711786.07,2026-07-09 11:56:13.319
2243,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,,nan,2024,Triwulan III,1703620.73,2026-07-09 11:56:13.319
2244,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,,nan,2024,Triwulan IV,1731481.53,2026-07-09 11:56:13.319
2245,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,,nan,2024,Tahunan,6806893.46,2026-07-09 11:56:13.319
2246,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2024,Triwulan I,608754.85,2026-07-09 11:56:13.319
2247,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2024,Triwulan II,627144.69,2026-07-09 11:56:13.319
2248,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2024,Triwulan III,620239.14,2026-07-09 11:56:13.319
2249,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2024,Triwulan IV,622714.49,2026-07-09 11:56:13.319
2250,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2024,Tahunan,2478853.16,2026-07-09 11:56:13.319
2251,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2024,Triwulan I,59874.19,2026-07-09 11:56:13.319
2252,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2024,Triwulan II,63581.44,2026-07-09 11:56:13.319
2253,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2024,Triwulan III,61683.71,2026-07-09 11:56:13.319
2254,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2024,Triwulan IV,61926.47,2026-07-09 11:56:13.319
2255,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2024,Tahunan,247065.82,2026-07-09 11:56:13.319
2256,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2024,Triwulan I,228664.34,2026-07-09 11:56:13.319
2257,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2024,Triwulan II,231176.82,2026-07-09 11:56:13.319
2258,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2024,Triwulan III,229882.47,2026-07-09 11:56:13.319
2259,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2024,Triwulan IV,237130.3,2026-07-09 11:56:13.319
2260,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2024,Tahunan,926853.93,2026-07-09 11:56:13.319
2261,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2024,Triwulan I,118733.38,2026-07-09 11:56:13.319
2262,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2024,Triwulan II,120041.18,2026-07-09 11:56:13.319
2263,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2024,Triwulan III,123228.03,2026-07-09 11:56:13.319
2264,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2024,Triwulan IV,123001.91,2026-07-09 11:56:13.319
2265,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2024,Tahunan,485004.5,2026-07-09 11:56:13.319
2266,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2024,Triwulan I,413115.72,2026-07-09 11:56:13.319
2267,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2024,Triwulan II,430041.83,2026-07-09 11:56:13.319
2268,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2024,Triwulan III,430368.71,2026-07-09 11:56:13.319
2269,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2024,Triwulan IV,442823.8,2026-07-09 11:56:13.319
2270,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2024,Tahunan,1716350.05,2026-07-09 11:56:13.319
2271,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2024,Triwulan I,155936.41,2026-07-09 11:56:13.319
2272,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2024,Triwulan II,162522.74,2026-07-09 11:56:13.319
2273,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2024,Triwulan III,162347.72,2026-07-09 11:56:13.319
2274,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2024,Triwulan IV,166802.96,2026-07-09 11:56:13.319
2275,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2024,Tahunan,647609.83,2026-07-09 11:56:13.319
2276,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2024,Triwulan I,74926.24,2026-07-09 11:56:13.319
2277,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2024,Triwulan II,77277.38,2026-07-09 11:56:13.319
2278,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2024,Triwulan III,75870.96,2026-07-09 11:56:13.319
2279,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2024,Triwulan IV,77081.6,2026-07-09 11:56:13.319
2280,s20102ptadhkmp2024,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2024,Tahunan,305156.17,2026-07-09 11:56:13.319
2281,s20102ptadhkmp2024,Pengeluaran Konsumsi LNPRT,,nan,2024,Triwulan I,43939.34,2026-07-09 11:56:13.319
2282,s20102ptadhkmp2024,Pengeluaran Konsumsi LNPRT,,nan,2024,Triwulan II,42217.95,2026-07-09 11:56:13.319
2283,s20102ptadhkmp2024,Pengeluaran Konsumsi LNPRT,,nan,2024,Triwulan III,42152.66,2026-07-09 11:56:13.319
2284,s20102ptadhkmp2024,Pengeluaran Konsumsi LNPRT,,nan,2024,Triwulan IV,44832.84,2026-07-09 11:56:13.319
2285,s20102ptadhkmp2024,Pengeluaran Konsumsi LNPRT,,nan,2024,Tahunan,173142.79,2026-07-09 11:56:13.319
2286,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,,nan,2024,Triwulan I,190494.91,2026-07-09 11:56:13.319
2287,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,,nan,2024,Triwulan II,228179.08,2026-07-09 11:56:13.319
2288,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,,nan,2024,Triwulan III,225517.32,2026-07-09 11:56:13.319
2289,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,,nan,2024,Triwulan IV,313807.91,2026-07-09 11:56:13.319
2290,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,,nan,2024,Tahunan,957999.22,2026-07-09 11:56:13.319
2291,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2024,Triwulan I,124396.44,2026-07-09 11:56:13.319
2292,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2024,Triwulan II,138779.79,2026-07-09 11:56:13.319
2293,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2024,Triwulan III,136344.41,2026-07-09 11:56:13.319
2294,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2024,Triwulan IV,201349.41,2026-07-09 11:56:13.319
2295,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2024,Tahunan,600870.05,2026-07-09 11:56:13.319
2296,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2024,Triwulan I,66098.47,2026-07-09 11:56:13.319
2297,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2024,Triwulan II,89399.28,2026-07-09 11:56:13.319
2298,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2024,Triwulan III,89172.91,2026-07-09 11:56:13.319
2299,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2024,Triwulan IV,112458.51,2026-07-09 11:56:13.319
2300,s20102ptadhkmp2024,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2024,Tahunan,357129.17,2026-07-09 11:56:13.319
2301,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,,nan,2024,Triwulan I,959007.18,2026-07-09 11:56:13.319
2302,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,,nan,2024,Triwulan II,952813.12,2026-07-09 11:56:13.319
2303,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,,nan,2024,Triwulan III,1032341.06,2026-07-09 11:56:13.319
2304,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,,nan,2024,Triwulan IV,1057531.94,2026-07-09 11:56:13.319
2305,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,,nan,2024,Tahunan,4001693.3,2026-07-09 11:56:13.319
2306,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2024,Triwulan I,712621.12,2026-07-09 11:56:13.319
2307,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2024,Triwulan II,703868.73,2026-07-09 11:56:13.319
2308,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2024,Triwulan III,747649.05,2026-07-09 11:56:13.319
2309,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2024,Triwulan IV,766468.52,2026-07-09 11:56:13.319
2310,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2024,Tahunan,2930607.42,2026-07-09 11:56:13.319
2311,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2024,Triwulan I,116701.36,2026-07-09 11:56:13.319
2312,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2024,Triwulan II,121538.58,2026-07-09 11:56:13.319
2313,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2024,Triwulan III,138983.02,2026-07-09 11:56:13.319
2314,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2024,Triwulan IV,141585.4,2026-07-09 11:56:13.319
2315,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2024,Tahunan,518808.35,2026-07-09 11:56:13.319
2316,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2024,Triwulan I,53537.34,2026-07-09 11:56:13.319
2317,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2024,Triwulan II,50495.29,2026-07-09 11:56:13.319
2318,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2024,Triwulan III,54634.33,2026-07-09 11:56:13.319
2319,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2024,Triwulan IV,56243.26,2026-07-09 11:56:13.319
2320,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2024,Tahunan,214910.22,2026-07-09 11:56:13.319
2321,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2024,Triwulan I,14409.59,2026-07-09 11:56:13.319
2322,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2024,Triwulan II,13926.65,2026-07-09 11:56:13.319
2323,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2024,Triwulan III,15932.99,2026-07-09 11:56:13.319
2324,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2024,Triwulan IV,16490.07,2026-07-09 11:56:13.319
2325,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2024,Tahunan,60759.3,2026-07-09 11:56:13.319
2326,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2024,Triwulan I,41938.48,2026-07-09 11:56:13.319
2327,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2024,Triwulan II,40912.95,2026-07-09 11:56:13.319
2328,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2024,Triwulan III,50923.8,2026-07-09 11:56:13.319
2329,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2024,Triwulan IV,51585.06,2026-07-09 11:56:13.319
2330,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2024,Tahunan,185360.29,2026-07-09 11:56:13.319
2331,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2024,Triwulan I,19799.29,2026-07-09 11:56:13.319
2332,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2024,Triwulan II,22070.93,2026-07-09 11:56:13.319
2333,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2024,Triwulan III,24217.88,2026-07-09 11:56:13.319
2334,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2024,Triwulan IV,25159.62,2026-07-09 11:56:13.319
2335,s20102ptadhkmp2024,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2024,Tahunan,91247.72,2026-07-09 11:56:13.319
2336,s20102ptadhkmp2024,Perubahan Inventori,,nan,2024,Triwulan I,66604.94,2026-07-09 11:56:13.319
2337,s20102ptadhkmp2024,Perubahan Inventori,,nan,2024,Triwulan II,73340.82,2026-07-09 11:56:13.319
2338,s20102ptadhkmp2024,Perubahan Inventori,,nan,2024,Triwulan III,106911.6,2026-07-09 11:56:13.319
2339,s20102ptadhkmp2024,Perubahan Inventori,,nan,2024,Triwulan IV,-205.29,2026-07-09 11:56:13.319
2340,s20102ptadhkmp2024,Perubahan Inventori,,nan,2024,Tahunan,246652.07,2026-07-09 11:56:13.319
2341,s20102ptadhkmp2024,Ekspor Barang dan Jasa,,nan,2024,Triwulan I,732563.73,2026-07-09 11:56:13.319
2342,s20102ptadhkmp2024,Ekspor Barang dan Jasa,,nan,2024,Triwulan II,740302.23,2026-07-09 11:56:13.319
2343,s20102ptadhkmp2024,Ekspor Barang dan Jasa,,nan,2024,Triwulan III,799034.92,2026-07-09 11:56:13.319
2344,s20102ptadhkmp2024,Ekspor Barang dan Jasa,,nan,2024,Triwulan IV,834573.19,2026-07-09 11:56:13.319
2345,s20102ptadhkmp2024,Ekspor Barang dan Jasa,,nan,2024,Tahunan,3106474.08,2026-07-09 11:56:13.319
2346,s20102ptadhkmp2024,Ekspor Barang dan Jasa,Barang,nan,2024,Triwulan I,670381.38,2026-07-09 11:56:13.319
2347,s20102ptadhkmp2024,Ekspor Barang dan Jasa,Barang,nan,2024,Triwulan II,675367.75,2026-07-09 11:56:13.319
2348,s20102ptadhkmp2024,Ekspor Barang dan Jasa,Barang,nan,2024,Triwulan III,721864.57,2026-07-09 11:56:13.319
2349,s20102ptadhkmp2024,Ekspor Barang dan Jasa,Barang,nan,2024,Triwulan IV,761259.21,2026-07-09 11:56:13.319
2350,s20102ptadhkmp2024,Ekspor Barang dan Jasa,Barang,nan,2024,Tahunan,2828872.91,2026-07-09 11:56:13.319
